84	10									
2800	8.286303200E+01	3.279475131E+02	4.282400022E+02	1.104475931E-03	5.883002379E-03	1.398794509E+00	1.680474265E+00	3.248549805E+02	4.117675956E+02	
2850	8.370544878E+01	3.296216126E+02	4.280253760E+02	1.113181151E-03	5.724301644E-03	1.403335646E+00	1.679058048E+00	3.264490463E+02	4.117111163E+02	
2900	8.453613922E+01	3.312932299E+02	4.277816094E+02	1.122146795E-03	5.569788853E-03	1.407857962E+00	1.677585429E+00	3.280390042E+02	4.116292217E+02	
2950	8.535541404E+01	3.329636721E+02	4.275074673E+02	1.131395313E-03	5.419186369E-03	1.412365302E+00	1.676052606E+00	3.296260559E+02	4.115208676E+02	
3000	8.616356724E+01	3.346343367E+02	4.272015397E+02	1.140951944E-03	5.272227170E-03	1.416861728E+00	1.674455354E+00	3.312114808E+02	4.113848582E+02	
3050	8.696087689E+01	3.363067326E+02	4.268622144E+02	1.150845229E-03	5.128652697E-03	1.421351577E+00	1.672788942E+00	3.327966546E+02	4.112198236E+02	
3100	8.774760582E+01	3.379825056E+02	4.264876432E+02	1.161107644E-03	4.988210608E-03	1.425839527E+00	1.671048051E+00	3.343830719E+02	4.110241903E+02	
3150	8.852400216E+01	3.396634701E+02	4.260757002E+02	1.171776395E-03	4.850652373E-03	1.430330684E+00	1.669226655E+00	3.359723745E+02	4.107961453E+02	
3200	8.929029986E+01	3.413516481E+02	4.256239282E+02	1.182894428E-03	4.715730602E-03	1.434830688E+00	1.667317885E+00	3.375663860E+02	4.105335903E+02	
3250	9.004671900E+01	3.430493195E+02	4.251294715E+02	1.194511721E-03	4.583195985E-03	1.439345842E+00	1.665313842E+00	3.391671564E+02	4.102340845E+02	
3300	9.079346603E+01	3.447590863E+02	4.245889881E+02	1.206686964E-03	4.452793654E-03	1.443883290E+00	1.663205372E+00	3.407770193E+02	4.098947690E+02	
3350	9.153073387E+01	3.464839576E+02	4.239985360E+02	1.219489782E-03	4.324258717E-03	1.448451235E+00	1.660981758E+00	3.423986668E+02	4.095122693E+02	
3400	9.225870166E+01	3.482274614E+02	4.233534207E+02	1.233003726E-03	4.197310614E-03	1.453059247E+00	1.658630318E+00	3.440352488E+02	4.090825646E+02	
3450	9.297753521E+01	3.499938009E+02	4.226479873E+02	1.247330381E-03	4.071645552E-03	1.457718666E+00	1.656135853E+00	3.456905111E+02	4.086008102E+02	
3500	9.368738495E+01	3.517880648E+02	4.218753353E+02	1.262595102E-03	3.946926670E-03	1.462443172E+00	1.653479893E+00	3.473689819E+02	4.080610920E+02	
3550	9.438838658E+01	3.536165384E+02	4.210269072E+02	1.278955328E-03	3.822769621E-03	1.467249606E+00	1.650639601E+00	3.490762470E+02	4.074560751E+02	
3600	9.508065878E+01	3.554871558E+02	4.200918885E+02	1.296612891E-03	3.698722117E-03	1.472159172E+00	1.647586185E+00	3.508193494E+02	4.067764889E+02	
