3201	5				
50	-4.046759526E+01	8.115005695E-03	9.205801973E-06	7.479164033E-01	
50	-3.714156578E+01	8.394936264E-03	9.321587775E-06	7.500190783E-01	
50	-3.381501133E+01	8.721113685E-03	9.457697295E-06	7.531379705E-01	
50	-3.050338581E+01	9.042245509E-03	9.592995112E-06	7.567692398E-01	
50	-2.720847387E+01	9.358207577E-03	9.727407295E-06	7.607782515E-01	
50	-2.393151049E+01	9.668935324E-03	9.860882947E-06	7.650672669E-01	
50	-2.067333021E+01	9.974406782E-03	9.993387948E-06	7.695644411E-01	
50	-1.743447519E+01	1.027463037E-02	1.012490043E-05	7.742163024E-01	
50	-1.421527167E+01	1.056963631E-02	1.025540756E-05	7.789825719E-01	
50	-1.101588560E+01	1.085947044E-02	1.038490324E-05	7.838325593E-01	
50	-7.836363333E+00	1.114418966E-02	1.051338636E-05	7.887426297E-01	
50	-4.676661467E+00	1.142385871E-02	1.064085957E-05	7.936944028E-01	
50	-1.536669457E+00	1.169854773E-02	1.076732833E-05	7.986734577E-01	
50	1.583773854E+00	1.196833043E-02	1.089280020E-05	8.036683913E-01	
50	4.684867372E+00	1.223328280E-02	1.101728434E-05	8.086701253E-01	
50	7.766838048E+00	1.249348206E-02	1.114079105E-05	8.136713906E-01	
50	1.082993339E+01	1.274900593E-02	1.126333151E-05	8.186663390E-01	
50	1.387441565E+01	1.299993206E-02	1.138491748E-05	8.236502489E-01	
50	1.690055734E+01	1.324633759E-02	1.150556115E-05	8.286192984E-01	
50	1.990863770E+01	1.348829881E-02	1.162527500E-05	8.335703899E-01	
50	2.289893992E+01	1.372589097E-02	1.174407164E-05	8.385010127E-01	
50	2.587174897E+01	1.395918807E-02	1.186196375E-05	8.434091349E-01	
50	2.882734991E+01	1.418826272E-02	1.197896401E-05	8.482931166E-01	
50	3.176602658E+01	1.441318610E-02	1.209508503E-05	8.531516418E-01	
50	3.468806047E+01	1.463402784E-02	1.221033931E-05	8.579836619E-01	
50	3.759373001E+01	1.485085604E-02	1.232473921E-05	8.627883512E-01	
50	4.048330986E+01	1.506373721E-02	1.243829693E-05	8.675650693E-01	
50	4.335707034E+01	1.527273627E-02	1.255102447E-05	8.723133312E-01	
50	4.621527751E+01	1.547791659E-02	1.266293364E-05	8.770327828E-01	
50	4.905819231E+01	1.567933999E-02	1.277403601E-05	8.817231789E-01	
50	5.188607071E+01	1.587706672E-02	1.288434296E-05	8.863843669E-01	
50	5.469916352E+01	1.607115554E-02	1.299386563E-05	8.910162721E-01	
50	5.749771630E+01	1.626166373E-02	1.310261491E-05	8.956188854E-01	
50	6.028196938E+01	1.644864711E-02	1.321060149E-05	9.001922533E-01	
50	6.305215777E+01	1.663216009E-02	1.331783581E-05	9.047364689E-01	
50	6.580851125E+01	1.681225572E-02	1.342432808E-05	9.092516651E-01	
50	6.855125441E+01	1.698898569E-02	1.353008828E-05	9.137380079E-01	
50	7.128060670E+01	1.716240039E-02	1.363512619E-05	9.181956913E-01	
50	7.399678248E+01	1.733254893E-02	1.373945133E-05	9.226249326E-01	
50	7.669999116E+01	1.749947921E-02	1.384307302E-05	9.270259687E-01	
60	-3.694755893E+01	8.475243270E-03	9.354979640E-06	7.587033921E-01	
60	-3.366597161E+01	8.747430315E-03	9.468691142E-06	7.604190890E-01	
60	-3.038394420E+01	9.065352970E-03	9.602682520E-06	7.631381725E-01	
60	-2.711484575E+01	9.378539898E-03	9.735950328E-06	7.664166420E-01	
60	-2.386062392E+01	9.686846116E-03	9.868413670E-06	7.701103376E-01	
60	-2.062265508E+01	9.990188338E-03	1.000001557E-05	7.741143406E-01	
60	-1.740189724E+01	1.028852771E-02	1.013071660E-05	7.783513832E-01	
60	-1.419900124E+01	1.058185739E-02	1.026049016E-05	7.827638713E-01	
60	-1.101438991E+01	1.087019367E-02	1.038931922E-05	7.873083624E-01	
