93	10									
1.000000000E+01	-7.308046525E+01	-2.879386356E+01	1.542019769E+02	6.235585540E-04	1.363320271E+00	-1.329816397E-01	7.816736020E-01	-2.880010253E+01	1.405613767E+02	
2.000000000E+01	-6.208317627E+01	-1.930496719E+01	1.593117751E+02	6.346769187E-04	7.151381748E-01	-8.684352182E-02	7.594078022E-01	-1.931766762E+01	1.450012508E+02	
3.000000000E+01	-5.496406217E+01	-1.312427498E+01	1.626307438E+02	6.422842047E-04	4.905182764E-01	-5.807378746E-02	7.474495926E-01	-1.314355396E+01	1.479072107E+02	
4.000000000E+01	-4.956239802E+01	-8.411515181E+00	1.651478395E+02	6.482909993E-04	3.754045592E-01	-3.676663478E-02	7.394759778E-01	-8.437460892E+00	1.501235092E+02	
5.000000000E+01	-4.515314159E+01	-4.548608118E+00	1.671986327E+02	6.533546348E-04	3.050550493E-01	-1.968690062E-02	7.335959447E-01	-4.581293576E+00	1.519376039E+02	
6.000000000E+01	-4.139790555E+01	-1.246739376E+00	1.689408089E+02	6.577872959E-04	2.574588117E-01	-5.351475873E-03	7.289954577E-01	-1.286228029E+00	1.534848983E+02	
7.000000000E+01	-3.810949446E+01	1.654061408E+00	1.704620202E+02	6.617640749E-04	2.230392276E-01	7.048977432E-03	7.252522461E-01	1.607712787E+00	1.548408026E+02	
8.000000000E+01	-3.517275127E+01	4.252322514E+00	1.718163834E+02	6.653939266E-04	1.969485359E-01	1.800684238E-02	7.221202418E-01	4.199062116E+00	1.560519513E+02	
9.000000000E+01	-3.251145244E+01	6.613336485E+00	1.730398215E+02	6.687496863E-04	1.764651153E-01	2.784498202E-02	7.194440747E-01	6.553116355E+00	1.571493435E+02	
1.000000000E+02	-3.007235758E+01	8.782758933E+00	1.741574836E+02	6.718826739E-04	1.599409633E-01	3.678707277E-02	7.171196856E-01	8.715534209E+00	1.581547087E+02	
1.100000000E+02	-2.781671386E+01	1.079385657E+01	1.751877096E+02	6.748305373E-04	1.463187752E-01	4.499474988E-02	7.150741549E-01	1.071958494E+01	1.590839110E+02	
1.200000000E+02	-2.571537682E+01	1.267167267E+01	1.761443144E+02	6.776217916E-04	1.348884899E-01	5.258878299E-02	7.132545173E-01	1.259031393E+01	1.599489126E+02	
1.300000000E+02	-2.374583858E+01	1.443556587E+01	1.770379806E+02	6.802786023E-04	1.251552293E-01	5.966188953E-02	7.116211624E-01	1.434708167E+01	1.607589724E+02	
1.400000000E+02	-2.189032993E+01	1.610083269E+01	1.778771516E+02	6.828185737E-04	1.167633317E-01	6.628686909E-02	7.101437412E-01	1.600518622E+01	1.615214152E+02	
1.500000000E+02	-2.013456025E+01	1.767978542E+01	1.786686240E+02	6.852559431E-04	1.094504921E-01	7.252197532E-02	7.087985214E-01	1.757694126E+01	1.622421419E+02	
2.000000000E+02	-1.250480124E+01	2.457921060E+01	1.820757623E+02	6.962526088E-04	8.351494176E-02	9.925243169E-02	7.035049815E-01	2.443988452E+01	1.653637108E+02	
2.500000000E+02	-6.221288196E+00	3.031146016E+01	1.848371701E+02	7.058443831E-04	6.763937756E-02	1.208506578E-01	6.997494302E-01	3.013490331E+01	1.679181503E+02	
3.000000000E+02	-8.316409668E-01	3.526840448E+01	1.871688405E+02	7.144981260E-04	5.688522684E-02	1.391038716E-01	6.969048484E-01	3.505393874E+01	1.700940125E+02	
3.500000000E+02	3.915952187E+00	3.966872665E+01	1.891910880E+02	7.224781593E-04	4.910044567E-02	1.549922826E-01	6.946521951E-01	3.941572209E+01	1.719966072E+02	
4.000000000E+02	8.177210241E+00	4.364793459E+01	1.909783110E+02	7.299503438E-04	4.319433205E-02	1.691145960E-01	6.928087553E-01	4.335579602E+01	1.736912031E+02	
4.500000000E+02	1.205567610E+01	4.729628376E+01	1.925799528E+02	7.370264372E-04	3.855394447E-02	1.818646678E-01	6.912609911E-01	4.696444190E+01	1.752212639E+02	
5.000000000E+02	1.562396721E+01	5.067716260E+01	1.940306578E+02	7.437858083E-04	3.480782935E-02	1.935161061E-01	6.899339895E-01	5.030506791E+01	1.766172996E+02	
5.500000000E+02	1.893513563E+01	5.383693791E+01	1.953557058E+02	7.502871607E-04	3.171750842E-02	2.042670941E-01	6.887759889E-01	5.342405606E+01	1.779016106E+02	
6.000000000E+02	2.202921468E+01	5.681063669E+01	1.965741445E+02	7.565753488E-04	2.912272892E-02	2.142660168E-01	6.877498891E-01	5.635644517E+01	1.790910258E+02	
6.500000000E+02	2.493721847E+01	5.962542204E+01	1.977007043E+02	7.626855755E-04	2.691174385E-02	2.236270051E-01	6.868282914E-01	5.912940742E+01	1.801985792E+02	
7.000000000E+02	2.768370327E+01	6.230282165E+01	1.987470245E+02	7.686461003E-04	2.500420490E-02	2.324398255E-01	6.859904508E-01	6.176447742E+01	1.812345838E+02	
7.500000000E+02	3.028847180E+01	6.486021252E+01	1.997224688E+02	7.744800525E-04	2.334082951E-02	2.407764222E-01	6.852203227E-01	6.427903731E+01	1.822073480E+02	
8.000000000E+02	3.276774688E+01	6.731184366E+01	2.006346876E+02	7.802066898E-04	2.187690326E-02	2.486953941E-01	6.845052710E-01	6.668733963E+01	1.831236685E+02	
8.500000000E+02	3.513499902E+01	6.966955868E+01	2.014900131E+02	7.858422898E-04	2.057805130E-02	2.562451383E-01	6.838351812E-01	6.900123029E+01	1.839891786E+02	
9.000000000E+02	3.740154681E+01	7.194331996E+01	2.022937473E+02	7.914008019E-04	1.941740457E-02	2.634661177E-01	6.832018418E-01	7.123067276E+01	1.848086007E+02	
9.500000000E+02	3.957700036E+01	7.414159608E+01	2.030503730E+02	7.968943312E-04	1.837365112E-02	2.703925277E-01	6.825985003E-01	7.338413569E+01	1.855859332E+02	
1.000000000E+03	4.166959489E+01	7.627165370E+01	2.037637139E+02	8.023335057E-04	1.742966571E-02	2.770535454E-01	6.820195383E-01	7.546888484E+01	1.863245907E+02	
1.050000000E+03	4.368644575E+01	7.833978077E+01	2.044370557E+02	8.077277584E-04	1.657152659E-02	2.834742803E-01	6.814602298E-01	7.749120643E+01	1.870275113E+02	
