414	5				
2.500000000E+02	-3.944836000E+01	1.147298239E-01	3.322142753E-04	1.100337596E+00	
2.500000000E+02	-3.444836000E+01	1.123893856E-01	3.113986355E-04	1.107171195E+00	
2.500000000E+02	-2.944836000E+01	1.100640336E-01	2.927049153E-04	1.114652023E+00	
2.500000000E+02	-2.444836000E+01	1.077505602E-01	2.757967540E-04	1.122834449E+00	
2.500000000E+02	-1.944936000E+01	1.054457197E-01	2.604002575E-04	1.131783433E+00	
3.500000000E+02	-4.033528000E+01	1.151972625E-01	3.364713535E-04	1.098949767E+00	
3.500000000E+02	-3.533528000E+01	1.128560689E-01	3.152256631E-04	1.105646387E+00	
3.500000000E+02	-3.033528000E+01	1.105306600E-01	2.961715355E-04	1.112977752E+00	
3.500000000E+02	-2.533528000E+01	1.082179379E-01	2.789601891E-04	1.120995514E+00	
3.500000000E+02	-2.033528000E+01	1.059143167E-01	2.633049785E-04	1.129763090E+00	
3.500000000E+02	-1.533528000E+01	1.036156825E-01	2.489684625E-04	1.139358745E+00	
3.500000000E+02	-1.033628000E+01	1.013177964E-01	2.357548850E-04	1.149877521E+00	
4.500000000E+02	-3.803673000E+01	1.141702848E-01	3.267139819E-04	1.101701580E+00	
4.500000000E+02	-3.303673000E+01	1.118389941E-01	3.065117969E-04	1.108655631E+00	
4.500000000E+02	-2.803673000E+01	1.095223111E-01	2.883346155E-04	1.116262637E+00	
4.500000000E+02	-2.303673000E+01	1.072169441E-01	2.718637667E-04	1.124578470E+00	
4.500000000E+02	-1.803673000E+01	1.049191018E-01	2.568364273E-04	1.133671841E+00	
4.500000000E+02	-1.303673000E+01	1.026244473E-01	2.430341038E-04	1.143627742E+00	
4.500000000E+02	-8.036730000E+00	1.003280342E-01	2.302736306E-04	1.154552089E+00	
4.500000000E+02	-3.037730000E+00	9.802468061E-02	2.184023509E-04	1.166575592E+00	
5.500000000E+02	-4.187861000E+01	1.160230333E-01	3.441715248E-04	1.096542590E+00	
5.500000000E+02	-3.687861000E+01	1.136807310E-01	3.221391464E-04	1.103000724E+00	
5.500000000E+02	-3.187861000E+01	1.113554172E-01	3.024264845E-04	1.110072293E+00	
5.500000000E+02	-2.687861000E+01	1.090441840E-01	2.846617169E-04	1.117804389E+00	
5.500000000E+02	-2.187861000E+01	1.067436547E-01	2.685400306E-04	1.126254706E+00	
5.500000000E+02	-1.687861000E+01	1.044499486E-01	2.538095944E-04	1.135494246E+00	
5.500000000E+02	-1.187861000E+01	1.021586331E-01	2.402606806E-04	1.145610907E+00	
5.500000000E+02	-6.878610000E+00	9.986465674E-02	2.277171447E-04	1.156714359E+00	
5.500000000E+02	-1.878610000E+00	9.756225715E-02	2.160296746E-04	1.168942753E+00	
5.500000000E+02	3.120390000E+00	9.524529835E-02	2.050724933E-04	1.182469322E+00	
6.500000000E+02	-4.151202000E+01	1.159004935E-01	3.427846225E-04	1.096764876E+00	
6.500000000E+02	-3.651202000E+01	1.135616859E-01	3.209228368E-04	1.103240834E+00	
6.500000000E+02	-3.151202000E+01	1.112398393E-01	3.013535633E-04	1.110329692E+00	
6.500000000E+02	-2.651202000E+01	1.089320356E-01	2.837101179E-04	1.118078531E+00	
6.500000000E+02	-2.151202000E+01	1.066348895E-01	2.676917463E-04	1.126545023E+00	
6.500000000E+02	-1.651202000E+01	1.043445141E-01	2.530498472E-04	1.135800133E+00	
6.500000000E+02	-1.151202000E+01	1.020564729E-01	2.395772827E-04	1.145931698E+00	
6.500000000E+02	-6.512020000E+00	9.976571374E-02	2.271000003E-04	1.157049287E+00	
6.500000000E+02	-1.512020000E+00	9.746647643E-02	2.154703909E-04	1.169290895E+00	
6.500000000E+02	3.487980000E+00	9.515216602E-02	2.045619496E-04	1.182832353E+00	
6.500000000E+02	8.486980000E+00	9.281564522E-02	1.942669046E-04	1.197897702E+00	
