93	10									
9.500000000E+02	2.153472117E+01	2.260652961E+02	4.120907696E+02	8.302269438E-04	2.488166109E-02	1.090538654E+00	1.721793901E+00	2.252765805E+02	3.884531915E+02	
1.000000000E+03	2.340264267E+01	2.283994023E+02	4.126079784E+02	8.351984470E-04	2.361898666E-02	1.098293481E+00	1.719443602E+00	2.275642038E+02	3.889889918E+02	
1.050000000E+03	2.520259048E+01	2.306614099E+02	4.130886931E+02	8.401068481E-04	2.247168721E-02	1.105757278E+00	1.717187422E+00	2.297792977E+02	3.894934215E+02	
1.100000000E+03	2.694015906E+01	2.328574107E+02	4.135356492E+02	8.449602871E-04	2.142440146E-02	1.112955543E+00	1.715014922E+00	2.319279543E+02	3.899688076E+02	
1.150000000E+03	2.862024762E+01	2.349927486E+02	4.139512292E+02	8.497660234E-04	2.046439172E-02	1.119910545E+00	1.712917094E+00	2.340155177E+02	3.904171788E+02	
1.200000000E+03	3.024717284E+01	2.370721412E+02	4.143375201E+02	8.545305821E-04	1.958100496E-02	1.126641857E+00	1.710886103E+00	2.360467045E+02	3.908403141E+02	
1.250000000E+03	3.182475929E+01	2.390997769E+02	4.146963583E+02	8.592598732E-04	1.876526173E-02	1.133166784E+00	1.708915095E+00	2.380257021E+02	3.912397812E+02	
1.300000000E+03	3.335641321E+01	2.410793946E+02	4.150293678E+02	8.639592882E-04	1.800953861E-02	1.139500706E+00	1.706998031E+00	2.399562475E+02	3.916169676E+02	
1.350000000E+03	3.484518088E+01	2.430143460E+02	4.153379894E+02	8.686337755E-04	1.730732148E-02	1.145657359E+00	1.705129562E+00	2.418416904E+02	3.919731054E+02	
1.400000000E+03	3.629380126E+01	2.449076532E+02	4.156235063E+02	8.732879157E-04	1.665300883E-02	1.151649073E+00	1.703304924E+00	2.436850501E+02	3.923092940E+02	
1.450000000E+03	3.770474450E+01	2.467620496E+02	4.158870650E+02	8.779259693E-04	1.604175777E-02	1.157486957E+00	1.701519850E+00	2.454890570E+02	3.926265162E+02	
1.500000000E+03	3.908024739E+01	2.485800187E+02	4.161296917E+02	8.825519267E-04	1.546935906E-02	1.163181066E+00	1.699770502E+00	2.472561908E+02	3.929256531E+02	
